sample,broadband albedo,wavelength,albedo,Fraction of incident irradiance within band,cell concentration,class
BB_20210730_9,0.762116,2.715,0.014653,0,24262.63795,snicar
BB_20210730_9,0.762116,2.725,0.012506,0,24262.63795,snicar
BB_20210730_9,0.762116,2.735,0.007396,0,24262.63795,snicar
BB_20210730_9,0.762116,2.745,0.005577,0,24262.63795,snicar
BB_20210730_9,0.762116,2.755,0.004799,0,24262.63795,snicar
BB_20210730_9,0.762116,2.765,0.004422,0,24262.63795,snicar
BB_20210730_9,0.762116,2.775,0.004219,0,24262.63795,snicar
BB_20210730_9,0.762116,2.785,0.003983,0,24262.63795,snicar
BB_20210730_9,0.762116,2.795,0.00385,0,24262.63795,snicar
BB_20210730_9,0.762116,2.805,0.003779,0,24262.63795,snicar
BB_20210730_9,0.762116,2.815,0.003745,0,24262.63795,snicar
BB_20210730_9,0.762116,2.825,0.003757,0,24262.63795,snicar
BB_20210730_9,0.762116,2.835,0.003835,0,24262.63795,snicar
BB_20210730_9,0.762116,2.845,0.004072,0,24262.63795,snicar
BB_20210730_9,0.762116,2.855,0.00459,0.000001,24262.63795,snicar
BB_20210730_9,0.762116,2.865,0.005341,0.000001,24262.63795,snicar
BB_20210730_9,0.762116,2.875,0.006341,0.000004,24262.63795,snicar
BB_20210730_9,0.762116,2.885,0.007356,0.000003,24262.63795,snicar
BB_20210730_9,0.762116,2.895,0.008374,0.000029,24262.63795,snicar
BB_20210730_9,0.762116,2.905,0.009233,0.000004,24262.63795,snicar
BB_20210730_9,0.762116,2.915,0.010002,0.000009,24262.63795,snicar
BB_20210730_9,0.762116,2.925,0.010508,0.000019,24262.63795,snicar
BB_20210730_9,0.762116,2.935,0.010988,0.00003,24262.63795,snicar
BB_20210730_9,0.762116,2.945,0.011271,0.000009,24262.63795,snicar
BB_20210730_9,0.762116,2.955,0.01159,0.000028,24262.63795,snicar
BB_20210730_9,0.762116,2.965,0.011931,0.000049,24262.63795,snicar
BB_20210730_9,0.762116,2.975,0.012321,0.000008,24262.63795,snicar
BB_20210730_9,0.762116,2.985,0.012724,0.000043,24262.63795,snicar
BB_20210730_9,0.762116,2.995,0.013198,0.000045,24262.63795,snicar
BB_20210730_9,0.762116,3.005,0.013673,0.000022,24262.63795,snicar
BB_20210730_9,0.762116,3.015,0.014147,0.000023,24262.63795,snicar
BB_20210730_9,0.762116,3.025,0.014615,0.000025,24262.63795,snicar
BB_20210730_9,0.762116,3.035,0.01508,0.000011,24262.63795,snicar
BB_20210730_9,0.762116,3.045,0.015671,0.000018,24262.63795,snicar
BB_20210730_9,0.762116,3.055,0.01585,0.00001,24262.63795,snicar
BB_20210730_9,0.762116,3.065,0.015922,0.000035,24262.63795,snicar
BB_20210730_9,0.762116,3.075,0.015927,0.000027,24262.63795,snicar
BB_20210730_9,0.762116,3.085,0.015634,0.000019,24262.63795,snicar
BB_20210730_9,0.762116,3.095,0.015699,0.000022,24262.63795,snicar
BB_20210730_9,0.762116,3.105,0.015157,0.000016,24262.63795,snicar
BB_20210730_9,0.762116,3.115,0.014844,0.000031,24262.63795,snicar
BB_20210730_9,0.762116,3.125,0.014611,0.000037,24262.63795,snicar
BB_20210730_9,0.762116,3.135,0.014419,0.000036,24262.63795,snicar
BB_20210730_9,0.762116,3.145,0.014214,0.00004,24262.63795,snicar
BB_20210730_9,0.762116,3.155,0.014046,0.000053,24262.63795,snicar
BB_20210730_9,0.762116,3.165,0.01379,0.000087,24262.63795,snicar
BB_20210730_9,0.762116,3.175,0.013572,0.00011,24262.63795,snicar
BB_20210730_9,0.762116,3.185,0.013254,0.000079,24262.63795,snicar
BB_20210730_9,0.762116,3.195,0.012968,0.000027,24262.63795,snicar
BB_20210730_9,0.762116,3.205,0.012637,0.000004,24262.63795,snicar
BB_20210730_9,0.762116,3.215,0.012324,0.000006,24262.63795,snicar
BB_20210730_9,0.762116,3.225,0.012042,0.000011,24262.63795,snicar
BB_20210730_9,0.762116,3.235,0.011767,0.000022,24262.63795,snicar
BB_20210730_9,0.762116,3.245,0.011528,0.000037,24262.63795,snicar
BB_20210730_9,0.762116,3.255,0.011296,0.00003,24262.63795,snicar
BB_20210730_9,0.762116,3.265,0.011042,0.000023,24262.63795,snicar
BB_20210730_9,0.762116,3.275,0.010786,0.000032,24262.63795,snicar
BB_20210730_9,0.762116,3.285,0.010552,0.000046,24262.63795,snicar
BB_20210730_9,0.762116,3.295,0.010331,0.000008,24262.63795,snicar
BB_20210730_9,0.762116,3.305,0.010122,0.000047,24262.63795,snicar
BB_20210730_9,0.762116,3.315,0.009924,0.000017,24262.63795,snicar
BB_20210730_9,0.762116,3.325,0.009728,0.000037,24262.63795,snicar
BB_20210730_9,0.762116,3.335,0.009534,0.000048,24262.63795,snicar
BB_20210730_9,0.762116,3.345,0.00934,0.000043,24262.63795,snicar
BB_20210730_9,0.762116,3.355,0.009149,0.000044,24262.63795,snicar
BB_20210730_9,0.762116,3.365,0.008957,0.000056,24262.63795,snicar
BB_20210730_9,0.762116,3.375,0.008771,0.000065,24262.63795,snicar
BB_20210730_9,0.762116,3.385,0.008587,0.000076,24262.63795,snicar
BB_20210730_9,0.762116,3.395,0.008408,0.00011,24262.63795,snicar
BB_20210730_9,0.762116,3.405,0.008235,0.000065,24262.63795,snicar
BB_20210730_9,0.762116,3.415,0.008065,0.000109,24262.63795,snicar
BB_20210730_9,0.762116,3.425,0.007903,0.000122,24262.63795,snicar
BB_20210730_9,0.762116,3.435,0.007742,0.000112,24262.63795,snicar
BB_20210730_9,0.762116,3.445,0.007589,0.000108,24262.63795,snicar
BB_20210730_9,0.762116,3.455,0.00744,0.000102,24262.63795,snicar
BB_20210730_9,0.762116,3.465,0.007298,0.000124,24262.63795,snicar
BB_20210730_9,0.762116,3.475,0.007164,0.000112,24262.63795,snicar
BB_20210730_9,0.762116,3.485,0.007042,0.00011,24262.63795,snicar
BB_20210730_9,0.762116,3.495,0.00693,0.000111,24262.63795,snicar
BB_20210730_9,0.762116,3.505,0.006834,0.00011,24262.63795,snicar
BB_20210730_9,0.762116,3.515,0.006755,0.000103,24262.63795,snicar
BB_20210730_9,0.762116,3.525,0.006697,0.000099,24262.63795,snicar
BB_20210730_9,0.762116,3.535,0.00667,0.000094,24262.63795,snicar
BB_20210730_9,0.762116,3.545,0.006655,0.000089,24262.63795,snicar
BB_20210730_9,0.762116,3.555,0.006676,0.000086,24262.63795,snicar
BB_20210730_9,0.762116,3.565,0.006706,0.000089,24262.63795,snicar
BB_20210730_9,0.762116,3.575,0.006741,0.000091,24262.63795,snicar
BB_20210730_9,0.762116,3.585,0.006809,0.000087,24262.63795,snicar
BB_20210730_9,0.762116,3.595,0.006916,0.000086,24262.63795,snicar
BB_20210730_9,0.762116,3.605,0.007071,0.000092,24262.63795,snicar
BB_20210730_9,0.762116,3.615,0.007285,0.00009,24262.63795,snicar
BB_20210730_9,0.762116,3.625,0.007545,0.000088,24262.63795,snicar
BB_20210730_9,0.762116,3.635,0.007603,0.000093,24262.63795,snicar
BB_20210730_9,0.762116,3.645,0.007673,0.000104,24262.63795,snicar
BB_20210730_9,0.762116,3.655,0.007756,0.000092,24262.63795,snicar
BB_20210730_9,0.762116,3.665,0.007853,0.000067,24262.63795,snicar
BB_20210730_9,0.762116,3.675,0.007964,0.000061,24262.63795,snicar
BB_20210730_9,0.762116,3.685,0.00809,0.00007,24262.63795,snicar
BB_20210730_9,0.762116,3.695,0.008233,0.00009,24262.63795,snicar
BB_20210730_9,0.762116,3.705,0.008392,0.000087,24262.63795,snicar
BB_20210730_9,0.762116,3.715,0.008569,0.000085,24262.63795,snicar
BB_20210730_9,0.762116,3.725,0.008765,0.000084,24262.63795,snicar
BB_20210730_9,0.762116,3.735,0.00888,0.000079,24262.63795,snicar
BB_20210730_9,0.762116,3.745,0.008771,0.000078,24262.63795,snicar
BB_20210730_9,0.762116,3.755,0.008667,0.000079,24262.63795,snicar
BB_20210730_9,0.762116,3.765,0.008565,0.000077,24262.63795,snicar
BB_20210730_9,0.762116,3.775,0.008465,0.000077,24262.63795,snicar
BB_20210730_9,0.762116,3.785,0.008215,0.000077,24262.63795,snicar
BB_20210730_9,0.762116,3.795,0.00798,0.000076,24262.63795,snicar
BB_20210730_9,0.762116,3.805,0.00776,0.000072,24262.63795,snicar
BB_20210730_9,0.762116,3.815,0.007553,0.000075,24262.63795,snicar
BB_20210730_9,0.762116,3.825,0.007358,0.000084,24262.63795,snicar
BB_20210730_9,0.762116,3.835,0.007175,0.000075,24262.63795,snicar
BB_20210730_9,0.762116,3.845,0.007002,0.000076,24262.63795,snicar
BB_20210730_9,0.762116,3.855,0.006802,0.000079,24262.63795,snicar
BB_20210730_9,0.762116,3.865,0.006608,0.000081,24262.63795,snicar
BB_20210730_9,0.762116,3.875,0.006429,0.000081,24262.63795,snicar
BB_20210730_9,0.762116,3.885,0.006262,0.00008,24262.63795,snicar
BB_20210730_9,0.762116,3.895,0.006107,0.00008,24262.63795,snicar
BB_20210730_9,0.762116,3.905,0.005963,0.000081,24262.63795,snicar
BB_20210730_9,0.762116,3.915,0.005829,0.000082,24262.63795,snicar
BB_20210730_9,0.762116,3.925,0.005703,0.00008,24262.63795,snicar
BB_20210730_9,0.762116,3.935,0.005585,0.00008,24262.63795,snicar
BB_20210730_9,0.762116,3.945,0.005474,0.000079,24262.63795,snicar
BB_20210730_9,0.762116,3.955,0.00537,0.000079,24262.63795,snicar
BB_20210730_9,0.762116,3.965,0.005272,0.000079,24262.63795,snicar
BB_20210730_9,0.762116,3.975,0.005174,0.000077,24262.63795,snicar
BB_20210730_9,0.762116,3.985,0.005078,0.000077,24262.63795,snicar
BB_20210730_9,0.762116,3.995,0.00499,0.000077,24262.63795,snicar
BB_20210730_9,0.762116,4.005,0.00498,0.000076,24262.63795,snicar
BB_20210730_9,0.762116,4.015,0.004971,0.000075,24262.63795,snicar
BB_20210730_9,0.762116,4.025,0.004963,0.000074,24262.63795,snicar
BB_20210730_9,0.762116,4.035,0.004955,0.000074,24262.63795,snicar
BB_20210730_9,0.762116,4.045,0.004948,0.000073,24262.63795,snicar
BB_20210730_9,0.762116,4.055,0.004941,0.000072,24262.63795,snicar
BB_20210730_9,0.762116,4.065,0.004935,0.000072,24262.63795,snicar
BB_20210730_9,0.762116,4.075,0.004928,0.000071,24262.63795,snicar
BB_20210730_9,0.762116,4.085,0.004922,0.00007,24262.63795,snicar
BB_20210730_9,0.762116,4.095,0.004917,0.00007,24262.63795,snicar
BB_20210730_9,0.762116,4.105,0.004911,0.000069,24262.63795,snicar
BB_20210730_9,0.762116,4.115,0.004906,0.000068,24262.63795,snicar
BB_20210730_9,0.762116,4.125,0.004901,0.000068,24262.63795,snicar
BB_20210730_9,0.762116,4.135,0.004896,0.000067,24262.63795,snicar
BB_20210730_9,0.762116,4.145,0.004892,0.000067,24262.63795,snicar
BB_20210730_9,0.762116,4.155,0.004887,0.000066,24262.63795,snicar
BB_20210730_9,0.762116,4.165,0.004883,0.000062,24262.63795,snicar
BB_20210730_9,0.762116,4.175,0.004879,0.000055,24262.63795,snicar
BB_20210730_9,0.762116,4.185,0.004875,0.000023,24262.63795,snicar
BB_20210730_9,0.762116,4.195,0.004871,0,24262.63795,snicar
BB_20210730_9,0.762116,4.205,0.004867,0,24262.63795,snicar
BB_20210730_9,0.762116,4.215,0.004863,0,24262.63795,snicar
BB_20210730_9,0.762116,4.225,0.00486,0,24262.63795,snicar
BB_20210730_9,0.762116,4.235,0.004856,0,24262.63795,snicar
BB_20210730_9,0.762116,4.245,0.004853,0,24262.63795,snicar
BB_20210730_9,0.762116,4.255,0.004849,0,24262.63795,snicar
BB_20210730_9,0.762116,4.265,0.004845,0,24262.63795,snicar
BB_20210730_9,0.762116,4.275,0.004841,0,24262.63795,snicar
BB_20210730_9,0.762116,4.285,0.004838,0,24262.63795,snicar
BB_20210730_9,0.762116,4.295,0.004835,0,24262.63795,snicar
BB_20210730_9,0.762116,4.305,0.004832,0,24262.63795,snicar
BB_20210730_9,0.762116,4.315,0.004829,0,24262.63795,snicar
BB_20210730_9,0.762116,4.325,0.004826,0,24262.63795,snicar
BB_20210730_9,0.762116,4.335,0.004823,0,24262.63795,snicar
BB_20210730_9,0.762116,4.345,0.004821,0,24262.63795,snicar
BB_20210730_9,0.762116,4.355,0.004818,0,24262.63795,snicar
BB_20210730_9,0.762116,4.365,0.004816,0,24262.63795,snicar
BB_20210730_9,0.762116,4.375,0.004814,0,24262.63795,snicar
BB_20210730_9,0.762116,4.385,0.004812,0,24262.63795,snicar
BB_20210730_9,0.762116,4.395,0.004811,0,24262.63795,snicar
BB_20210730_9,0.762116,4.405,0.004809,0,24262.63795,snicar
BB_20210730_9,0.762116,4.415,0.004808,0,24262.63795,snicar
BB_20210730_9,0.762116,4.425,0.004807,0,24262.63795,snicar
BB_20210730_9,0.762116,4.435,0.004806,0,24262.63795,snicar
BB_20210730_9,0.762116,4.445,0.004805,0.000001,24262.63795,snicar
BB_20210730_9,0.762116,4.455,0.004804,0.000001,24262.63795,snicar
BB_20210730_9,0.762116,4.465,0.004804,0.000004,24262.63795,snicar
BB_20210730_9,0.762116,4.475,0.004804,0.000006,24262.63795,snicar
BB_20210730_9,0.762116,4.485,0.004804,0.000016,24262.63795,snicar
BB_20210730_9,0.762116,4.495,0.004803,0.000023,24262.63795,snicar
BB_20210730_9,0.762116,4.505,0.004803,0.000027,24262.63795,snicar
BB_20210730_9,0.762116,4.515,0.004803,0.00003,24262.63795,snicar
BB_20210730_9,0.762116,4.525,0.004803,0.000031,24262.63795,snicar
BB_20210730_9,0.762116,4.535,0.004803,0.000032,24262.63795,snicar
BB_20210730_9,0.762116,4.545,0.004803,0.000035,24262.63795,snicar
BB_20210730_9,0.762116,4.555,0.004804,0.000039,24262.63795,snicar
BB_20210730_9,0.762116,4.565,0.004804,0.000036,24262.63795,snicar
BB_20210730_9,0.762116,4.575,0.004804,0.00003,24262.63795,snicar
BB_20210730_9,0.762116,4.585,0.004804,0.000032,24262.63795,snicar
BB_20210730_9,0.762116,4.595,0.004803,0.000036,24262.63795,snicar
BB_20210730_9,0.762116,4.605,0.004803,0.000035,24262.63795,snicar
BB_20210730_9,0.762116,4.615,0.004802,0.000027,24262.63795,snicar
BB_20210730_9,0.762116,4.625,0.004802,0.000028,24262.63795,snicar
BB_20210730_9,0.762116,4.635,0.004802,0.00003,24262.63795,snicar
BB_20210730_9,0.762116,4.645,0.004803,0.00003,24262.63795,snicar
BB_20210730_9,0.762116,4.655,0.004804,0.000026,24262.63795,snicar
BB_20210730_9,0.762116,4.665,0.004805,0.000025,24262.63795,snicar
BB_20210730_9,0.762116,4.675,0.004806,0.000019,24262.63795,snicar
BB_20210730_9,0.762116,4.685,0.004808,0.000016,24262.63795,snicar
BB_20210730_9,0.762116,4.695,0.004811,0.00002,24262.63795,snicar
BB_20210730_9,0.762116,4.705,0.004814,0.000023,24262.63795,snicar
BB_20210730_9,0.762116,4.715,0.004817,0.000021,24262.63795,snicar
BB_20210730_9,0.762116,4.725,0.00482,0.000016,24262.63795,snicar
BB_20210730_9,0.762116,4.735,0.004821,0.000017,24262.63795,snicar
BB_20210730_9,0.762116,4.745,0.004823,0.000023,24262.63795,snicar
BB_20210730_9,0.762116,4.755,0.004826,0.000023,24262.63795,snicar
BB_20210730_9,0.762116,4.765,0.004828,0.000012,24262.63795,snicar
BB_20210730_9,0.762116,4.775,0.004831,0.000009,24262.63795,snicar
BB_20210730_9,0.762116,4.785,0.004835,0.000013,24262.63795,snicar
BB_20210730_9,0.762116,4.795,0.004838,0.000016,24262.63795,snicar
BB_20210730_9,0.762116,4.805,0.004842,0.000014,24262.63795,snicar
BB_20210730_9,0.762116,4.815,0.004847,0.000007,24262.63795,snicar
BB_20210730_9,0.762116,4.825,0.004852,0.000007,24262.63795,snicar
BB_20210730_9,0.762116,4.835,0.004857,0.000004,24262.63795,snicar
BB_20210730_9,0.762116,4.845,0.004863,0.000003,24262.63795,snicar
BB_20210730_9,0.762116,4.855,0.004869,0.000012,24262.63795,snicar
BB_20210730_9,0.762116,4.865,0.004877,0.000018,24262.63795,snicar
BB_20210730_9,0.762116,4.875,0.004885,0.000016,24262.63795,snicar
BB_20210730_9,0.762116,4.885,0.004894,0.000005,24262.63795,snicar
BB_20210730_9,0.762116,4.895,0.004903,0.000005,24262.63795,snicar
BB_20210730_9,0.762116,4.905,0.004913,0.000015,24262.63795,snicar
BB_20210730_9,0.762116,4.915,0.004917,0.000018,24262.63795,snicar
BB_20210730_9,0.762116,4.925,0.004922,0.000015,24262.63795,snicar
BB_20210730_9,0.762116,4.935,0.004926,0.000011,24262.63795,snicar
BB_20210730_9,0.762116,4.945,0.004931,0.000011,24262.63795,snicar
BB_20210730_9,0.762116,4.955,0.004935,0.000002,24262.63795,snicar
BB_20210730_9,0.762116,4.965,0.004941,0.000002,24262.63795,snicar
BB_20210730_9,0.762116,4.975,0.004946,0.000007,24262.63795,snicar
BB_20210730_9,0.762116,4.985,0.004952,0.000012,24262.63795,snicar
BB_20210730_9,0.762116,4.995,0.004957,0.000012,24262.63795,snicar
BB_20210730_10,0.772159,0.205,0.874473,0,17144.84088,snicar
BB_20210730_10,0.772159,0.215,0.872744,0,17144.84088,snicar
BB_20210730_10,0.772159,0.225,0.871145,0,17144.84088,snicar
BB_20210730_10,0.772159,0.235,0.86966,0,17144.84088,snicar
BB_20210730_10,0.772159,0.245,0.868274,0,17144.84088,snicar
BB_20210730_10,0.772159,0.255,0.866991,0,17144.84088,snicar
BB_20210730_10,0.772159,0.265,0.865818,0,17144.84088,snicar
BB_20210730_10,0.772159,0.275,0.864678,0,17144.84088,snicar
BB_20210730_10,0.772159,0.285,0.863683,0,17144.84088,snicar
BB_20210730_10,0.772159,0.295,0.862722,0.000004,17144.84088,snicar
BB_20210730_10,0.772159,0.305,0.861833,0.000463,17144.84088,snicar
BB_20210730_10,0.772159,0.315,0.861,0.002965,17144.84088,snicar
BB_20210730_10,0.772159,0.325,0.860236,0.00668,17144.84088,snicar
BB_20210730_10,0.772159,0.335,0.859518,0.008809,17144.84088,snicar
BB_20210730_10,0.772159,0.345,0.858843,0.008417,17144.84088,snicar
BB_20210730_10,0.772159,0.355,0.856789,0.009627,17144.84088,snicar
BB_20210730_10,0.772159,0.365,0.854217,0.010188,17144.84088,snicar
BB_20210730_10,0.772159,0.375,0.852674,0.010016,17144.84088,snicar
BB_20210730_10,0.772159,0.385,0.851903,0.009996,17144.84088,snicar
BB_20210730_10,0.772159,0.395,0.851347,0.012447,17144.84088,snicar
BB_20210730_10,0.772159,0.405,0.85081,0.015759,17144.84088,snicar
BB_20210730_10,0.772159,0.415,0.85042,0.01599,17144.84088,snicar
BB_20210730_10,0.772159,0.425,0.850262,0.01519,17144.84088,snicar
BB_20210730_10,0.772159,0.435,0.850168,0.015037,17144.84088,snicar
BB_20210730_10,0.772159,0.445,0.850091,0.017873,17144.84088,snicar
BB_20210730_10,0.772159,0.455,0.850176,0.019045,17144.84088,snicar
BB_20210730_10,0.772159,0.465,0.850039,0.018671,17144.84088,snicar
BB_20210730_10,0.772159,0.475,0.8499,0.018952,17144.84088,snicar
BB_20210730_10,0.772159,0.485,0.84996,0.018119,17144.84088,snicar
BB_20210730_10,0.772159,0.495,0.850122,0.018025,17144.84088,snicar
BB_20210730_10,0.772159,0.505,0.849939,0.017388,17144.84088,snicar
BB_20210730_10,0.772159,0.515,0.851199,0.016608,17144.84088,snicar
BB_20210730_10,0.772159,0.525,0.853775,0.016664,17144.84088,snicar
BB_20210730_10,0.772159,0.535,0.858592,0.016494,17144.84088,snicar
BB_20210730_10,0.772159,0.545,0.866247,0.016321,17144.84088,snicar
BB_20210730_10,0.772159,0.555,0.8761,0.016112,17144.84088,snicar
BB_20210730_10,0.772159,0.565,0.886094,0.015313,17144.84088,snicar
BB_20210730_10,0.772159,0.575,0.890572,0.015217,17144.84088,snicar
BB_20210730_10,0.772159,0.585,0.886673,0.014902,17144.84088,snicar
BB_20210730_10,0.772159,0.595,0.88412,0.014056,17144.84088,snicar
BB_20210730_10,0.772159,0.605,0.884209,0.014637,17144.84088,snicar
BB_20210730_10,0.772159,0.615,0.880263,0.014242,17144.84088,snicar
BB_20210730_10,0.772159,0.625,0.872635,0.014123,17144.84088,snicar
BB_20210730_10,0.772159,0.635,0.871146,0.014046,17144.84088,snicar
BB_20210730_10,0.772159,0.645,0.863973,0.013496,17144.84088,snicar
BB_20210730_10,0.772159,0.655,0.859394,0.012852,17144.84088,snicar
BB_20210730_10,0.772159,0.665,0.850221,0.013503,17144.84088,snicar
BB_20210730_10,0.772159,0.675,0.847125,0.013269,17144.84088,snicar
BB_20210730_10,0.772159,0.685,0.85276,0.012138,17144.84088,snicar
BB_20210730_10,0.772159,0.695,0.904355,0.011668,17144.84088,snicar
BB_20210730_10,0.772159,0.705,0.935653,0.011859,17144.84088,snicar
BB_20210730_10,0.772159,0.715,0.941868,0.010553,17144.84088,snicar
BB_20210730_10,0.772159,0.725,0.945632,0.009022,17144.84088,snicar
BB_20210730_10,0.772159,0.735,0.94775,0.010354,17144.84088,snicar
BB_20210730_10,0.772159,0.745,0.946357,0.011381,17144.84088,snicar
BB_20210730_10,0.772159,0.755,0.94175,0.010955,17144.84088,snicar
BB_20210730_10,0.772159,0.765,0.93658,0.007246,17144.84088,snicar
BB_20210730_10,0.772159,0.775,0.930881,0.010713,17144.84088,snicar
BB_20210730_10,0.772159,0.785,0.925959,0.010236,17144.84088,snicar
BB_20210730_10,0.772159,0.795,0.921704,0.009762,17144.84088,snicar
BB_20210730_10,0.772159,0.805,0.918957,0.009568,17144.84088,snicar
BB_20210730_10,0.772159,0.815,0.918332,0.007817,17144.84088,snicar
BB_20210730_10,0.772159,0.825,0.917763,0.007815,17144.84088,snicar
BB_20210730_10,0.772159,0.835,0.917171,0.008356,17144.84088,snicar
BB_20210730_10,0.772159,0.845,0.913251,0.008851,17144.84088,snicar
BB_20210730_10,0.772159,0.855,0.905631,0.008478,17144.84088,snicar
BB_20210730_10,0.772159,0.865,0.897622,0.008658,17144.84088,snicar
BB_20210730_10,0.772159,0.875,0.88707,0.008612,17144.84088,snicar
BB_20210730_10,0.772159,0.885,0.877129,0.008373,17144.84088,snicar
BB_20210730_10,0.772159,0.895,0.870977,0.006843,17144.84088,snicar
BB_20210730_10,0.772159,0.905,0.867822,0.005817,17144.84088,snicar
BB_20210730_10,0.772159,0.915,0.865247,0.005245,17144.84088,snicar
BB_20210730_10,0.772159,0.925,0.860741,0.005722,17144.84088,snicar
BB_20210730_10,0.772159,0.935,0.85709,0.001818,17144.84088,snicar
BB_20210730_10,0.772159,0.945,0.852345,0.002379,17144.84088,snicar
BB_20210730_10,0.772159,0.955,0.841606,0.002388,17144.84088,snicar
BB_20210730_10,0.772159,0.965,0.82635,0.004019,17144.84088,snicar
BB_20210730_10,0.772159,0.975,0.811171,0.005136,17144.84088,snicar
BB_20210730_10,0.772159,0.985,0.796264,0.006079,17144.84088,snicar
BB_20210730_10,0.772159,0.995,0.780086,0.006581,17144.84088,snicar
BB_20210730_10,0.772159,1.005,0.760832,0.006406,17144.84088,snicar
BB_20210730_10,0.772159,1.015,0.744646,0.00632,17144.84088,snicar
BB_20210730_10,0.772159,1.025,0.737828,0.006185,17144.84088,snicar
